"Rec No","Daily Record Id","Sup Id","Date","No Of Days Covered","Serial No","Product1","Product2","Product3","Product4","Product5","Fuel Sales Qty1","Fuel Sales Qty2","Fuel Sales Qty3","Fuel Sales Qty4","Fuel Sales Qty5"
       27660,"        2,821",            0," 3/03/2024",   1,"   2,821","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,447.81",          0.00,        119.75,         88.09,          0.00
       27661,"        2,822",            0," 3/04/2024",   1,"   2,822","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,580.19",          0.00,"      1,090.38",         48.02,          0.00
       27662,"        2,823",            0," 3/04/2024",   1,"   2,823","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,984.32",          0.00,        630.61,         21.74,          0.00
       27663,"        2,824",            0," 3/05/2024",   1,"   2,824","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,278.27",          0.00,"      1,288.29",        124.25,          0.00
       27664,"        2,825",            0," 3/05/2024",   1,"   2,825","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,655.64",          0.00,        551.18,        123.95,          0.00
       27665,"        2,826",            0," 3/06/2024",   1,"   2,826","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,859.76",          0.00,        846.99,         97.12,          0.00
       27666,"        2,827",            0," 3/06/2024",   1,"   2,827","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,079.07",          0.00,        772.33,        108.96,          0.00
       27667,"        2,828",            0," 3/07/2024",   1,"   2,828","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,637.68",          0.00,"      1,007.30",         83.52,          0.00
       27668,"        2,829",            0," 3/07/2024",   1,"   2,829","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,991.51",          0.00,"      1,111.45",        126.39,          0.00
       27669,"        2,830",            0," 3/08/2024",   1,"   2,830","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,927.27",          0.00,"      1,153.28",        118.83,          0.00
       27670,"        2,831",            0," 3/08/2024",   1,"   2,831","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,912.96",          0.00,        926.85,         98.95,          0.00
       27671,"        2,832",            0," 3/09/2024",   1,"   2,832","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,467.77",          0.00,        735.27,        156.60,          0.00
       27672,"        2,833",            0," 3/09/2024",   1,"   2,833","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,351.81",          0.00,        215.19,         10.27,          0.00
       27673,"        2,834",            0," 3/10/2024",   1,"   2,834","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,635.66",          0.00,        327.14,         86.09,          0.00
       27674,"        2,835",            0," 3/10/2024",   1,"   2,835","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,259.85",          0.00,        267.57,         62.19,          0.00
       27675,"        2,836",            0," 3/11/2024",   1,"   2,836","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,527.08",          0.00,"      1,245.48",        154.07,          0.00
       27676,"        2,837",            0," 3/11/2024",   1,"   2,837","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,991.72",          0.00,        385.86,        115.15,          0.00
       27677,"        2,838",            0," 3/12/2024",   1,"   2,838","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,900.64",          0.00,"      1,753.31",        138.61,          0.00
       27678,"        2,839",            0," 3/12/2024",   1,"   2,839","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,798.93",          0.00,        747.25,         28.10,          0.00
       27679,"        2,840",            0," 3/13/2024",   1,"   2,840","UNLEADED","KEROSENE","DIESEL","V-POWER",,         29.66,          0.00,"      1,802.45",        456.80,          0.00
       27680,"        2,841",            0," 3/13/2024",   1,"   2,841","UNLEADED","KEROSENE","DIESEL","V-POWER",,        879.43,          0.00,"      1,078.23",          1.31,          0.00
       27681,"        2,842",            0," 3/14/2024",   1,"   2,842","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,995.44",          0.00,"      1,020.67",          1.78,          0.00
       27682,"        2,843",            0," 3/14/2024",   1,"   2,843","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,529.46",          0.00,        534.59,          0.00,          0.00
       27683,"        2,844",            0," 3/15/2024",   1,"   2,844","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,153.02",          0.00,"      1,353.26",          0.00,          0.00
       27684,"        2,845",            0," 3/15/2024",   1,"   2,845","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,433.16",          0.00,        625.55,          0.07,          0.00
       27685,"        2,846",            0," 3/16/2024",   1,"   2,846","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,015.12",          0.00,        553.32,          0.00,          0.00
       27686,"        2,847",            0," 3/16/2024",   1,"   2,847","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,188.33",          0.00,        550.27,         43.14,          0.00
       27687,"        2,848",            0," 3/17/2024",   1,"   2,848","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,434.52",          0.00,        163.90,         94.69,          0.00
       27688,"        2,849",            0," 3/17/2024",   1,"   2,849","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,547.97",          0.00,        592.84,         92.91,          0.00
       27689,"        2,850",            0," 3/18/2024",   1,"   2,850","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,410.85",          0.00,"      1,583.66",         97.89,          0.00
       27690,"        2,851",            0," 3/18/2024",   1,"   2,851","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,772.12",          0.00,        519.13,        121.61,          0.00
       27691,"        2,852",            0," 3/19/2024",   1,"   2,852","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,759.60",          0.00,"      1,267.73",        128.00,          0.00
       27692,"        2,853",            0," 3/19/2024",   1,"   2,853","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,092.70",          0.00,        596.59,         63.57,          0.00
       27693,"        2,854",            0," 3/20/2024",   1,"   2,854","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,424.83",          0.00,        457.50,        102.33,          0.00
       27694,"        2,855",            0," 3/20/2024",   1,"   2,855","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,894.00",          0.00,        818.08,         54.80,          0.00
       27695,"        2,856",            0," 3/21/2024",   1,"   2,856","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,289.62",          0.00,        722.46,        128.34,          0.00
       27696,"        2,857",            0," 3/21/2024",   1,"   2,857","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,585.74",          0.00,"      1,061.60",        137.86,          0.00
       27697,"        2,858",            0," 3/22/2024",   1,"   2,858","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,690.95",          0.00,"      1,886.15",        104.93,          0.00
       27698,"        2,859",            0," 3/22/2024",   1,"   2,859","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,985.48",          0.00,        887.96,         70.31,          0.00
       27699,"        2,860",            0," 3/23/2024",   1,"   2,860","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,536.21",          0.00,"      1,071.07",        229.56,          0.00
       27700,"        2,861",            0," 3/23/2024",   1,"   2,861","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,423.70",          0.00,        424.64,        171.64,          0.00
       27701,"        2,862",            0," 3/24/2024",   1,"   2,862","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,527.76",          0.00,        397.39,        139.48,          0.00
       27702,"        2,863",            0," 3/24/2024",   1,"   2,863","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,424.12",          0.00,        797.87,         33.17,          0.00
       27703,"        2,864",            0," 3/25/2024",   1,"   2,864","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,737.03",          0.00,"      1,431.30",         96.17,          0.00
       27704,"        2,865",            0," 3/25/2024",   1,"   2,865","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,057.76",          0.00,        682.93,         47.26,          0.00
       27705,"        2,866",            0," 3/26/2024",   1,"   2,866","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,541.66",          0.00,        753.11,         37.54,          0.00
       27706,"        2,867",            0," 3/26/2024",   1,"   2,867","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,984.50",          0.00,"      1,007.13",        102.17,          0.00
       27707,"        2,868",            0," 3/27/2024",   1,"   2,868","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,701.97",          0.00,"      1,348.23",        193.62,          0.00
       27708,"        2,869",            0," 3/27/2024",   1,"   2,869","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,806.87",          0.00,        820.65,         49.60,          0.00
       27709,"        2,870",            0," 3/28/2024",   1,"   2,870","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,644.59",          0.00,"      1,530.18","      1,846.57",          0.00
       27710,"        2,871",            0," 3/28/2024",   1,"   2,871","UNLEADED","KEROSENE","DIESEL","V-POWER",,        791.04,          0.00,        643.32,"      2,364.90",          0.00
       27711,"        2,872",            0," 3/29/2024",   1,"   2,872","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,861.58",          0.00,        946.52,        142.57,          0.00
       27712,"        2,873",            0," 3/29/2024",   1,"   2,873","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,833.80",          0.00,        685.24,        110.59,          0.00
       27713,"        2,874",            0," 3/30/2024",   1,"   2,874","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,903.51",          0.00,        737.25,         73.26,          0.00
       27714,"        2,875",            0," 3/30/2024",   1,"   2,875","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,298.14",          0.00,        592.07,         41.63,          0.00
       27715,"        2,876",            0," 3/31/2024",   1,"   2,876","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,260.42",          0.00,        273.62,          7.35,          0.00
       27716,"        2,877",            0," 3/31/2024",   1,"   2,877","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,034.07",          0.00,        356.12,         36.31,          0.00
       27717,"        2,878",            0," 4/01/2024",   1,"   2,878","UNLEADED","KEROSENE","DIESEL","V-POWER",,         75.43,          0.00,        295.01,          0.00,          0.00
       27718,"        2,879",            0," 4/01/2024",   1,"   2,879","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,511.96",          0.00,        489.35,         92.46,          0.00
       27719,"        2,880",            0," 4/01/2024",   1,"   2,880","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,209.69",          0.00,        822.55,         25.31,          0.00
       27720,"        2,881",            0," 4/02/2024",   1,"   2,881","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,484.50",          0.00,"      1,323.61",        113.10,          0.00
       27721,"        2,882",            0," 4/02/2024",   1,"   2,882","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,623.64",          0.00,        923.69,         44.28,          0.00
       27722,"        2,883",            0," 4/03/2024",   1,"   2,883","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,528.72",          0.00,        833.71,        223.32,          0.00
       27723,"        2,884",            0," 4/03/2024",   1,"   2,884","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,856.86",          0.00,"      1,046.07",        135.41,          0.00
       27724,"        2,885",            0," 4/04/2024",   1,"   2,885","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,364.69",          0.00,        836.88,        130.53,          0.00
       27725,"        2,886",            0," 4/04/2024",   1,"   2,886","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,324.71",          0.00,"      1,100.33",        100.36,          0.00
       27726,"        2,887",            0," 4/05/2024",   1,"   2,887","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,487.18",          0.00,"      1,054.43",        189.16,          0.00
       27727,"        2,888",            0," 4/05/2024",   1,"   2,888","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,186.62",          0.00,        491.38,        122.47,          0.00
       27728,"        2,889",            0," 4/06/2024",   1,"   2,889","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,914.29",          0.00,        658.03,        160.09,          0.00
       27729,"        2,890",            0," 4/06/2024",   1,"   2,890","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,438.42",          0.00,        585.05,         64.49,          0.00
       27730,"        2,891",            0," 4/07/2024",   1,"   2,891","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,548.17",          0.00,        747.86,        225.83,          0.00
       27731,"        2,892",            0," 4/07/2024",   1,"   2,892","UNLEADED","KEROSENE","DIESEL","V-POWER",,        986.29,          0.00,        336.67,         64.16,          0.00
       27732,"        2,893",            0," 4/08/2024",   1,"   2,893","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,303.35",          0.00,"      1,062.80",         94.71,          0.00
       27733,"        2,894",            0," 4/08/2024",   1,"   2,894","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,414.09",          0.00,        878.27,         65.64,          0.00
